danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre
0.566,0.861,-7.543,0.0365,0.143,0.000213,0.0817,0.862,173.793,country
0.711,0.491,-10.323,0.0295,0.381,9.12e-06,0.249,0.671,121.294,country
0.698,0.632,-6.508,0.0247,0.554,0.0,0.118,0.458,102.408,country
0.502,0.792,-5.473,0.0335,0.304,0.0385,0.143,0.44,155.902,country
0.688,0.556,-7.738,0.264,0.7,1.87e-06,0.108,0.416,129.336,pop
0.763,0.911,-3.036,0.207,0.0174,0.0,0.328,0.393,99.019,pop
0.505,0.611,-5.976,0.0648,0.826,0.0,0.108,0.176,85.944,pop
0.765,0.356,-5.556,0.195,0.223,0.0,0.0963,0.189,96.991,pop
0.387,0.773,-5.685,0.17,0.098,0.0,0.209,0.368,78.629,pop
0.555,0.713,-4.549,0.0911,0.0845,0.0,0.712,0.725,79.934,pop
0.612,0.536,-6.537,0.157,0.697,0.0,0.131,0.603,132.251,pop
0.818,0.497,-7.249,0.0502,0.162,0.0,0.0645,0.814,102.042,pop
0.823,0.733,-5.474,0.0628,0.0349,0.0,0.324,0.397,97.972,pop
0.869,0.526,-5.766,0.111,0.139,0.0,0.119,0.217,128.996,pop
0.929,0.723,-5.792,0.109,0.0672,0.0,0.346,0.458,125.022,pop
0.838,0.546,-6.811,0.295,0.153,0.0,0.0656,0.745,137.027,pop
0.767,0.782,-5.545,0.14,0.0541,0.0,0.338,0.827,116.491,pop
0.667,0.493,-11.207,0.0546,0.0578,0.0,0.367,0.313,124.128,pop
0.654,0.825,-4.744,0.186,0.0736,4.27e-06,0.242,0.73,140.012,pop
0.418,0.724,-3.724,0.0964,0.213,0.0,0.112,0.604,78.521,pop
0.795,0.633,-7.926,0.0907,0.0887,2.35e-05,0.101,0.292,110.025,pop
0.92,0.364,-9.371,0.0381,0.0196,0.000298,0.11,0.777,100.171,rock
0.735,0.555,-8.84,0.0366,0.382,0.856,0.0952,0.523,100.01,edm
0.819,0.736,-6.504,0.0416,0.158,0.00161,0.109,0.701,120.318,pop
0.625,0.576,-5.693,0.175,0.0543,4.07e-05,0.187,0.235,179.063,pop
0.449,0.63,-9.236,0.304,0.0189,7.98e-05,0.103,0.495,174.966,edm
0.456,0.459,-8.416,0.0356,0.0703,0.000183,0.11,0.167,120.009,pop
0.456,0.459,-8.416,0.0356,0.0703,0.000183,0.11,0.167,120.009,rock
0.469,0.367,-15.232,0.143,0.662,0.0,0.0529,0.567,90.016,edm
0.57,0.745,-4.567,0.0321,0.0196,0.0,0.626,0.613,98.944,pop
0.584,0.905,-6.471,0.0437,0.0426,0.584,0.38,0.307,107.011,edm
0.666,0.754,-8.575,0.04,0.00323,0.834,0.0772,0.604,146.017,edm
0.415,0.456,-12.082,0.0352,0.00501,0.763,0.178,0.0935,151.937,rock
0.726,0.63,-9.351,0.166,0.113,0.000112,0.364,0.4,91.981,house
0.658,0.591,-5.197,0.0309,0.00959,5.27e-06,0.325,0.326,114.078,pop
0.441,0.595,-5.354,0.0311,0.721,0.0,0.778,0.265,98.387,pop
0.525,0.538,-9.366,0.0783,0.14,0.117,0.095,0.802,175.953,edm
0.525,0.538,-9.366,0.0783,0.14,0.117,0.095,0.802,175.953,pop
0.467,0.824,-7.893,0.0381,0.00232,0.285,0.0933,0.62,164.988,edm
0.518,0.584,-7.951,0.032,0.0134,0.0215,0.0964,0.182,139.936,edm
0.641,0.913,-6.548,0.0346,0.0402,4.43e-06,0.116,0.336,139.978,edm
0.541,0.586,-10.596,0.0283,0.184,0.681,0.128,0.198,138.014,edm
0.653,0.879,-7.069,0.0571,0.0913,0.186,0.129,0.0326,139.951,edm
0.775,0.571,-8.097,0.0342,0.0291,0.0882,0.0941,0.379,97.491,jazz
0.652,0.581,-8.511,0.0353,0.337,0.000101,0.0857,0.456,139.982,edm
0.586,0.958,-4.013,0.0517,0.00024,0.581,0.365,0.676,139.956,edm
0.449,0.638,-12.81,0.0816,0.0101,0.854,0.948,0.39,73.637,ska
0.509,0.538,-7.335,0.0572,0.385,0.0,0.104,0.244,75.089,pop
0.715,0.715,-7.364,0.0904,0.0526,0.0,0.0936,0.506,134.923,pop
0.763,0.608,-8.1,0.035,0.262,2.5e-05,0.12,0.393,121.02,edm
0.763,0.608,-8.1,0.035,0.262,2.5e-05,0.12,0.393,121.02,pop
0.573,0.739,-5.74,0.129,0.0285,0.0,0.111,0.451,97.085,pop
0.586,0.128,-9.297,0.0496,0.963,0.0,0.0858,0.371,123.498,pop
0.728,0.253,-8.427,0.0304,0.887,1.11e-05,0.133,0.457,140.923,country
0.52,0.329,-9.337,0.0381,0.725,1.31e-05,0.333,0.171,87.857,pop
0.324,0.355,-8.404,0.0318,0.83,7.12e-05,0.0805,0.33,170.168,pop
0.379,0.267,-8.981,0.0293,0.605,0.00322,0.152,0.229,135.198,pop
0.421,0.407,-7.445,0.0267,0.309,0.000961,0.11,0.161,139.028,pop
0.764,0.809,-4.256,0.111,0.125,2.02e-06,0.0678,0.586,105.002,pop
0.477,0.242,-9.162,0.0529,0.928,0.0,0.0818,0.488,43.509,pop
0.441,0.922,-6.644,0.0655,0.000179,1.97e-06,0.381,0.565,175.411,rock
0.665,0.834,-7.737,0.0576,0.21,0.0,0.452,0.411,105.292,singer-songwriter
0.271,0.551,-8.46,0.0272,0.0307,0.000581,0.118,0.2,143.899,grunge
0.271,0.551,-8.46,0.0272,0.0307,0.000581,0.118,0.2,143.899,rock
0.355,0.791,-7.565,0.0453,0.00045,0.0,0.0969,0.758,106.392,grunge
0.355,0.791,-7.565,0.0453,0.00045,0.0,0.0969,0.758,106.392,rock
0.614,0.617,-10.417,0.12,0.0325,0.000116,0.289,0.788,170.84,rock
0.591,0.79,-3.597,0.0432,0.00224,0.000886,0.292,0.961,104.171,rock
0.582,0.519,-5.751,0.0293,0.0644,0.000129,0.22,0.318,160.112,rock
0.389,0.476,-9.342,0.0316,0.619,5.09e-05,0.255,0.566,148.117,grunge
0.389,0.476,-9.342,0.0316,0.619,5.09e-05,0.255,0.566,148.117,rock
0.398,0.945,-7.535,0.07,0.0128,0.000234,0.171,0.534,157.763,punk
0.398,0.945,-7.535,0.07,0.0128,0.000234,0.171,0.534,157.763,rock
0.514,0.771,-5.756,0.0364,0.039,0.0,0.262,0.359,136.058,punk
0.514,0.771,-5.756,0.0364,0.039,0.0,0.262,0.359,136.058,rock
0.629,0.867,-7.307,0.0603,0.0865,0.0,0.126,0.876,151.695,rock
0.562,0.742,-6.355,0.0346,0.0369,1.47e-06,0.102,0.793,165.6,rock
0.427,0.337,-11.38,0.0324,0.0325,0.00215,0.0872,0.0849,114.075,grunge
0.427,0.337,-11.38,0.0324,0.0325,0.00215,0.0872,0.0849,114.075,rock
0.318,0.721,-7.784,0.0356,0.00878,0.0,0.965,0.419,93.35,grunge
0.318,0.721,-7.784,0.0356,0.00878,0.0,0.965,0.419,93.35,rock
0.684,0.645,-5.707,0.0272,0.589,0.00432,0.18,0.366,121.995,rock
0.578,0.817,-6.542,0.0363,0.183,3.06e-06,0.285,0.726,141.621,rock
0.388,0.579,-6.983,0.0286,0.472,0.00055,0.219,0.381,70.662,rock
0.438,0.428,-14.861,0.0263,0.0841,4.63e-05,0.138,0.209,94.864,rock
0.491,0.942,-5.333,0.132,0.156,0.0,0.367,0.387,100.446,rock
0.479,0.588,-10.773,0.0339,0.00214,0.709,0.319,0.305,177.014,grunge
0.479,0.588,-10.773,0.0339,0.00214,0.709,0.319,0.305,177.014,rock
0.595,0.804,-7.911,0.0326,0.0129,1.97e-05,0.299,0.586,89.846,singer-songwriter
0.465,0.919,-4.025,0.0408,1.83e-05,2.07e-05,0.262,0.537,135.997,rock
0.48,0.795,-6.408,0.0421,0.00236,0.0,0.189,0.432,114.674,rock
0.301,0.823,-4.072,0.0433,0.000144,0.000309,0.0833,0.372,152.017,rock
0.494,0.913,-6.22,0.0477,0.012,0.0,0.0702,0.663,155.88,rock
0.471,0.797,-8.407,0.0389,0.000179,6.49e-06,0.299,0.497,152.903,rock
0.395,0.843,-4.476,0.0374,0.00483,0.0,0.0404,0.481,112.423,rock
0.527,0.878,-5.704,0.0424,0.000555,0.0,0.0852,0.757,132.791,rock
0.339,0.625,-8.57,0.028,0.057,0.000102,0.229,0.334,104.68,rock
0.315,0.715,-8.072,0.0362,0.00125,7.97e-06,0.0942,0.497,155.925,rock
0.381,0.732,-7.594,0.0536,0.00834,0.0101,0.0854,0.814,142.504,punk
0.486,0.747,-7.248,0.0407,0.0203,0.00607,0.0992,0.368,132.29,rock
0.504,0.517,-8.284,0.0261,0.00132,7.87e-05,0.0999,0.225,81.045,rock
0.405,0.983,-5.043,0.134,0.00129,0.0421,0.322,0.455,146.923,rock
0.651,0.793,-7.312,0.0338,0.0538,0.01,0.137,0.682,90.573,rock
0.411,0.497,-6.934,0.0342,0.459,0.0,0.304,0.322,125.398,rock
0.515,0.864,-5.384,0.0478,0.00182,7.32e-05,0.108,0.232,153.966,rock
0.402,0.597,-9.258,0.0327,0.0385,2.09e-06,0.109,0.496,81.806,grunge
0.402,0.597,-9.258,0.0327,0.0385,2.09e-06,0.109,0.496,81.806,rock
0.396,0.817,-7.282,0.045,0.00228,0.00417,0.372,0.0992,90.264,rock
0.391,0.427,-9.271,0.0438,0.263,8.62e-06,0.174,0.45,93.192,rock
0.32,0.835,-5.902,0.0572,0.00463,1.06e-06,0.294,0.352,132.105,rock
0.559,0.725,-8.631,0.0426,0.000365,0.553,0.112,0.501,90.012,industrial
0.559,0.725,-8.631,0.0426,0.000365,0.553,0.112,0.501,90.012,rock
0.256,0.641,-10.283,0.0552,0.199,0.0329,0.0853,0.382,203.006,grunge
0.256,0.641,-10.283,0.0552,0.199,0.0329,0.0853,0.382,203.006,rock
0.445,0.627,-12.185,0.0351,0.0881,0.000195,0.0896,0.332,113.151,grunge
0.445,0.627,-12.185,0.0351,0.0881,0.000195,0.0896,0.332,113.151,rock
0.502,0.912,-4.556,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,grunge
0.502,0.912,-4.556,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,rock
0.436,0.876,-4.902,0.0647,3.33e-05,0.000104,0.205,0.512,157.044,grunge
0.436,0.876,-4.902,0.0647,3.33e-05,0.000104,0.205,0.512,157.044,rock
0.678,0.656,-6.41,0.0381,0.00174,0.0,0.0631,0.485,123.207,grunge
0.678,0.656,-6.41,0.0381,0.00174,0.0,0.0631,0.485,123.207,rock
0.5,0.824,-5.846,0.0388,0.00016,0.00161,0.0916,0.539,120.125,grunge
0.5,0.824,-5.846,0.0388,0.00016,0.00161,0.0916,0.539,120.125,rock
0.294,0.825,-3.771,0.0404,0.465,0.0841,0.354,0.122,150.338,rock
0.722,0.895,-3.684,0.118,0.101,1.27e-06,0.0695,0.963,143.383,punk
0.722,0.895,-3.684,0.118,0.101,1.27e-06,0.0695,0.963,143.383,rock
0.285,0.846,-6.472,0.0438,0.0404,0.0,0.182,0.287,108.808,grunge
0.285,0.846,-6.472,0.0438,0.0404,0.0,0.182,0.287,108.808,rock
0.445,0.671,-7.937,0.0387,0.165,1.56e-05,0.0791,0.267,125.712,grunge
0.445,0.671,-7.937,0.0387,0.165,1.56e-05,0.0791,0.267,125.712,rock
0.664,0.852,-4.996,0.029,0.174,0.0,0.1,0.807,125.632,rock
0.595,0.717,-4.803,0.0295,0.0779,0.00274,0.108,0.547,88.969,rock
0.559,0.345,-13.496,0.0459,0.0576,0.000105,0.141,0.458,84.581,rock
0.404,0.72,-9.18,0.0623,5.59e-05,0.836,0.0466,0.475,121.864,grunge
0.404,0.72,-9.18,0.0623,5.59e-05,0.836,0.0466,0.475,121.864,rock
0.476,0.855,-6.046,0.0265,2.53e-05,0.69,0.049,0.408,82.955,grunge
0.476,0.855,-6.046,0.0265,2.53e-05,0.69,0.049,0.408,82.955,rock
0.361,0.728,-8.519,0.0368,0.000291,0.000112,0.0701,0.155,105.768,grunge
0.361,0.728,-8.519,0.0368,0.000291,0.000112,0.0701,0.155,105.768,rock
0.544,0.905,-10.732,0.0646,0.00165,1.97e-06,0.0532,0.825,103.594,rock
0.745,0.682,-4.39,0.0287,0.0105,0.0862,0.21,0.938,110.857,rock
0.833,0.679,-4.496,0.0365,0.0834,0.00258,0.0769,0.975,109.916,rock
0.835,0.648,-8.15,0.0488,0.0202,0.225,0.308,0.674,99.701,rock
0.64,0.864,-6.576,0.0314,0.00832,0.0,0.123,0.701,102.026,rock
0.599,0.543,-9.226,0.0302,0.0129,0.00204,0.291,0.624,91.105,rock
0.561,0.593,-9.362,0.0264,0.00327,0.00144,0.0967,0.574,80.282,rock
0.675,0.553,-7.775,0.0486,0.0863,7.58e-06,0.118,0.594,90.02,pop
0.701,0.539,-8.968,0.0277,0.000655,0.005,0.0589,0.752,107.531,rock
0.656,0.806,-5.354,0.0433,0.0454,2.33e-05,0.341,0.572,149.975,rock
0.639,0.76,-5.402,0.0317,0.00563,0.0,0.668,0.877,123.089,rock
0.715,0.259,-10.493,0.035,0.67,0.0,0.11,0.3,129.924,pop
0.608,0.76,-3.566,0.0546,0.0178,0.0,0.129,0.476,90.012,pop
0.414,0.799,-8.253,0.0335,0.00199,0.507,0.114,0.283,126.852,rock
0.566,0.835,-5.885,0.0504,0.000192,0.0,0.0581,0.749,116.041,punk
0.566,0.835,-5.885,0.0504,0.000192,0.0,0.0581,0.749,116.041,rock
0.231,0.962,-7.341,0.0753,7.97e-05,0.00175,0.803,0.534,189.29,punk
0.669,0.545,-9.232,0.106,0.0276,1.06e-05,0.261,0.317,95.605,rock
0.425,0.593,-7.419,0.0241,0.35,0.488,0.216,0.653,170.506,rock
0.718,0.583,-7.884,0.0288,0.623,0.000681,0.0612,0.422,119.971,singer-songwriter
0.344,0.673,-9.032,0.0409,0.813,0.343,0.367,0.423,80.499,rock
0.633,0.405,-10.494,0.0336,0.0829,0.324,0.139,0.562,81.074,singer-songwriter
0.429,0.865,-3.751,0.0625,0.00129,0.0,0.105,0.681,151.043,emo
0.273,0.933,-6.599,0.0988,7.71e-05,0.763,0.232,0.314,85.194,rock
0.576,0.798,-8.031,0.0765,0.0975,0.000309,0.694,0.331,91.453,rock
0.485,0.82,-4.085,0.0493,0.015,2.81e-05,0.112,0.219,94.063,emo
0.536,0.635,-7.145,0.0246,0.00081,0.0,0.0699,0.567,76.599,rock
0.138,0.691,-7.976,0.0443,0.000377,0.786,0.0895,0.36,170.342,rock
0.608,0.634,-11.24,0.0727,0.0568,0.00615,0.116,0.84,147.515,punk
0.608,0.634,-11.24,0.0727,0.0568,0.00615,0.116,0.84,147.515,rock
0.699,0.579,-7.633,0.0536,0.28,0.000222,0.285,0.339,137.059,rock
0.244,0.974,-2.491,0.0504,0.000417,0.553,0.368,0.664,141.891,rock
0.616,0.714,-7.792,0.0982,0.0162,1.23e-05,0.0817,0.24,128.924,pop
0.607,0.724,-6.191,0.0299,0.241,0.0,0.593,0.804,142.805,rock
0.171,0.753,-4.871,0.0312,0.0141,0.0481,0.11,0.284,77.76,rock
0.306,0.555,-9.958,0.0312,6.44e-05,0.0917,0.12,0.377,134.815,rock
0.325,0.377,-10.911,0.0345,0.492,0.00314,0.111,0.278,98.87,pop
0.256,0.513,-6.04,0.0338,0.0244,0.0028,0.127,0.415,142.293,folk
0.573,0.967,-3.773,0.0521,0.0724,0.000524,0.151,0.168,102.01,pop
0.389,0.905,-4.494,0.0354,0.00844,0.00016,0.124,0.672,121.836,emo
0.389,0.905,-4.494,0.0354,0.00844,0.00016,0.124,0.672,121.836,punk
0.567,0.388,-9.579,0.0384,0.782,0.000309,0.248,0.452,116.362,pop
0.519,0.163,-18.131,0.0489,0.926,0.751,0.115,0.356,142.116,singer-songwriter
0.544,0.587,-7.906,0.0336,0.129,0.734,0.14,0.656,112.328,punk
0.544,0.587,-7.906,0.0336,0.129,0.734,0.14,0.656,112.328,rock
0.325,0.46,-7.226,0.0335,0.0849,3.6e-06,0.103,0.206,124.864,folk
0.679,0.902,-3.627,0.0303,0.0484,0.155,0.645,0.493,108.995,rock
0.456,0.916,-4.007,0.0771,0.00122,0.0,0.256,0.569,138.036,emo
0.463,0.949,-3.092,0.0978,0.00814,1.3e-05,0.601,0.577,162.02,punk
0.463,0.949,-3.092,0.0978,0.00814,1.3e-05,0.601,0.577,162.02,rock
0.282,0.132,-15.569,0.0375,0.938,0.104,0.1,0.0379,136.186,rock
0.369,0.895,-4.183,0.0648,0.02,0.9,0.245,0.371,141.506,rock
0.45,0.652,-5.541,0.0276,0.00556,0.000786,0.0933,0.514,80.128,rock
0.516,0.595,-4.63,0.0313,0.0275,0.0,0.109,0.222,119.972,pop
0.566,0.712,-4.201,0.0334,0.0687,1.3e-05,0.124,0.753,82.193,pop
0.422,0.264,-7.064,0.0322,0.922,0.0,0.132,0.331,119.93,pop
0.574,0.512,-6.664,0.0503,0.234,0.0,0.0946,0.512,76.899,pop
0.728,0.697,-4.125,0.0456,0.0556,0.0,0.282,0.87,143.986,pop
0.856,0.609,-7.223,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,pop
0.578,0.866,-3.804,0.0619,0.00701,0.0,0.257,0.619,128.038,rock
0.642,0.823,-5.717,0.0289,0.00159,0.0,0.0776,0.431,122.977,pop
0.803,0.64,-6.666,0.0438,0.0343,1.72e-06,0.0833,0.803,123.989,edm
0.803,0.64,-6.666,0.0438,0.0343,1.72e-06,0.0833,0.803,123.989,pop
0.62,0.701,-8.241,0.0296,0.172,7.4e-05,0.242,0.447,134.966,rock
0.775,0.825,-5.402,0.0464,0.0506,1.03e-06,0.111,0.95,139.091,pop
0.807,0.887,-3.726,0.0503,0.0573,2.87e-06,0.124,0.961,134.052,pop
0.532,0.783,-5.697,0.0523,0.0038,0.0012,0.161,0.643,124.08,edm
0.532,0.783,-5.697,0.0523,0.0038,0.0012,0.161,0.643,124.08,pop
0.714,0.451,-8.268,0.0276,0.0883,0.0,0.108,0.406,127.787,pop
0.553,0.657,-8.219,0.0405,0.335,0.000648,0.228,0.555,107.889,rock
0.502,0.775,-4.97,0.0371,0.0072,8.58e-06,0.134,0.203,114.996,rock
0.507,0.923,-5.581,0.173,0.0818,4.63e-06,0.0951,0.768,99.252,rock
0.268,0.79,-7.25,0.0469,0.117,7.25e-05,0.59,0.051,108.019,rock
0.528,0.821,-5.822,0.0322,0.00158,1.8e-05,0.0807,0.213,120.027,rock
0.662,0.71,-4.945,0.0364,0.0603,0.0,0.119,0.465,121.979,pop
0.752,0.775,-7.289,0.0546,0.0324,0.0,0.351,0.595,122.014,pop
0.729,0.756,-5.119,0.0294,0.131,0.0,0.0527,0.522,104.945,pop
0.618,0.753,-5.05,0.0451,0.637,0.0,0.0905,0.557,120.041,pop
0.679,0.715,-6.383,0.0407,0.0755,0.0,0.271,0.571,127.435,pop
0.592,0.637,-8.48,0.0992,0.562,0.0,0.13,0.565,159.701,pop
0.818,0.67,-4.451,0.0472,0.304,1.22e-06,0.0601,0.939,119.988,pop
0.789,0.555,-5.9,0.041,0.026,0.000135,0.215,0.713,93.229,pop
0.705,0.78,-6.267,0.0805,0.456,0.00152,0.115,0.457,142.028,pop
0.599,0.853,-3.878,0.0365,0.00123,0.000504,0.37,0.676,94.997,emo
0.599,0.853,-3.878,0.0365,0.00123,0.000504,0.37,0.676,94.997,rock
0.583,0.369,-7.388,0.0369,0.534,3.9e-06,0.151,0.264,117.28,pop
0.65,0.975,-4.85,0.0412,0.0258,1.44e-05,0.0797,0.906,119.989,pop
0.874,0.687,-5.253,0.0426,0.034,7.59e-05,0.324,0.92,116.054,pop
0.671,0.777,-4.322,0.046,0.0057,0.0011,0.0783,0.289,99.98,pop
0.471,0.924,-3.906,0.0586,0.00301,0.0,0.313,0.725,154.961,pop
0.471,0.924,-3.906,0.0586,0.00301,0.0,0.313,0.725,154.961,rock
0.463,0.981,-3.922,0.18,7.37e-05,0.0,0.102,0.703,153.048,pop
0.463,0.981,-3.922,0.18,7.37e-05,0.0,0.102,0.703,153.048,rock
0.594,0.858,-4.339,0.0387,0.00059,3.11e-06,0.0642,0.663,138.021,rock
0.421,0.831,-5.128,0.106,0.0283,0.0,0.464,0.488,134.184,rock
0.472,0.844,-6.578,0.054,0.00173,0.0,0.24,0.34,140.034,rock
0.65,0.833,-5.079,0.0355,0.00559,0.000727,0.186,0.68,119.939,rock
0.616,0.88,-3.59,0.042,0.0521,0.000717,0.0539,0.751,94.011,rock
0.547,0.837,-7.085,0.0676,0.00112,0.000624,0.0937,0.568,135.47,rock
0.549,0.835,-2.632,0.0656,0.0692,0.0,0.212,0.423,126.08,edm
0.442,0.846,-5.214,0.0764,0.0538,4.71e-06,0.282,0.622,128.235,rock
0.482,0.849,-9.198,0.0452,0.641,7.74e-06,0.0414,0.937,124.631,rock
0.671,0.933,-4.323,0.0318,0.0266,0.0219,0.0429,0.517,127.99,edm
0.671,0.933,-4.323,0.0318,0.0266,0.0219,0.0429,0.517,127.99,house
0.774,0.764,-5.445,0.0518,0.156,0.0,0.0383,0.912,118.997,pop
0.434,0.986,-2.138,0.0927,4.49e-05,6.75e-06,0.235,0.529,170.021,rock
0.718,0.691,-6.44,0.0387,0.0159,0.0,0.0627,0.552,100.008,rock
0.639,0.924,-4.934,0.0373,0.0597,0.0,0.404,0.874,105.022,latin
0.535,0.803,-4.116,0.0465,0.141,0.0,0.297,0.342,147.902,country
0.521,0.647,-6.344,0.0295,0.0922,8.21e-05,0.123,0.326,83.963,country
0.555,0.722,-6.005,0.034,0.119,0.0,0.0861,0.559,134.058,country
0.601,0.806,-4.579,0.0345,0.0527,0.0,0.185,0.711,89.87,country
0.585,0.303,-10.058,0.0398,0.694,0.0,0.115,0.142,136.703,pop
0.694,0.719,-4.538,0.0484,0.00131,1.47e-05,0.0714,0.352,129.961,pop
0.744,0.672,-5.589,0.0418,0.187,0.000123,0.105,0.266,140.889,pop
0.632,0.723,-9.323,0.0682,0.0166,3.74e-05,0.104,0.243,137.958,pop
0.681,0.587,-6.97,0.0316,0.13,0.0,0.198,0.651,98.986,pop
0.478,0.595,-6.772,0.028,0.053,4.1e-05,0.159,0.424,139.808,rock
0.599,0.574,-7.363,0.0434,0.32,0.0,0.226,0.677,147.751,country
0.417,0.711,-5.976,0.137,0.0565,0.0,0.168,0.326,140.102,pop
0.709,0.638,-4.3,0.0405,0.0649,0.0,0.0969,0.468,141.994,pop
0.41,0.529,-6.241,0.0294,0.119,0.0,0.0741,0.248,147.882,country
0.447,0.656,-6.114,0.0269,0.144,0.0,0.11,0.332,151.928,country
0.479,0.698,-7.914,0.0277,0.198,0.0,0.126,0.673,159.699,country
0.761,0.797,-5.942,0.0381,0.115,2.13e-06,0.329,0.635,100.023,pop
0.663,0.861,-3.398,0.109,0.0338,0.0,0.082,0.654,119.963,pop
0.684,0.607,-8.127,0.1,0.0267,0.000307,0.191,0.498,81.001,pop
0.709,0.698,-5.182,0.0799,0.0738,0.0,0.272,0.755,143.951,pop
0.657,0.645,-6.52,0.0603,0.00592,0.000199,0.236,0.658,91.988,pop
0.509,0.637,-4.83,0.0471,0.0717,1.08e-05,0.0789,0.378,172.006,pop
0.422,0.712,-5.907,0.1,0.273,0.0,0.051,0.471,78.454,pop
0.53,0.346,-10.497,0.0376,0.697,1.07e-05,0.105,0.359,121.876,pop
0.483,0.844,-5.043,0.0314,0.00481,7.29e-05,0.405,0.543,151.977,country
0.486,0.973,-3.373,0.111,0.142,0.00561,0.428,0.542,160.012,emo
0.486,0.973,-3.373,0.111,0.142,0.00561,0.428,0.542,160.012,rock
0.542,0.577,-6.77,0.0824,0.0595,1.24e-06,0.357,0.332,161.923,pop
0.57,0.744,-6.166,0.0365,0.022,0.0,0.153,0.571,141.772,country
0.652,0.719,-7.251,0.033,0.0353,0.0,0.108,0.24,94.969,country
0.647,0.291,-8.275,0.0363,0.408,0.0,0.0772,0.4,119.839,pop
0.282,0.547,-8.621,0.0322,0.03,0.888,0.104,0.133,151.468,rock
0.543,0.407,-12.741,0.0389,0.401,0.000113,0.202,0.327,134.831,pop
0.589,0.621,-6.902,0.0468,0.00969,0.00104,0.181,0.401,140.03,pop
0.76,0.652,-7.321,0.232,0.0348,0.0,0.307,0.759,100.315,pop
0.856,0.527,-5.225,0.0997,0.392,0.0,0.11,0.386,98.052,pop
0.72,0.951,-4.138,0.0525,0.00362,0.000275,0.226,0.388,128.969,pop
0.541,0.7,-5.292,0.279,0.617,0.0,0.373,0.654,94.384,pop
0.679,0.522,-5.603,0.0427,0.297,0.0,0.151,0.445,60.014,pop
0.706,0.572,-5.799,0.0326,0.0262,0.0,0.585,0.574,139.982,pop
0.579,0.268,-5.65,0.0442,0.868,0.0,0.12,0.321,205.903,pop
0.69,0.699,-5.612,0.184,0.425,0.0109,0.399,0.465,139.83,pop
0.808,0.633,-5.298,0.0883,0.456,0.0,0.329,0.769,109.974,pop
0.439,0.447,-8.318,0.0436,0.111,0.0,0.303,0.11,121.48,pop
0.636,0.727,-5.852,0.106,0.0161,1.12e-06,0.151,0.358,107.988,pop
0.538,0.76,-3.828,0.0282,0.0874,0.0,0.0692,0.249,135.072,pop
0.511,0.621,-8.751,0.123,0.471,9.72e-05,0.0893,0.266,129.885,pop
0.409,0.413,-6.722,0.0296,0.461,0.0,0.0765,0.13,137.02,pop
0.825,0.652,-3.183,0.0802,0.581,0.0,0.0931,0.931,95.977,pop
0.682,0.657,-3.632,0.0447,0.123,0.0,0.166,0.215,77.5,pop
0.708,0.612,-6.379,0.122,0.0381,0.0,0.277,0.263,139.913,pop
0.435,0.561,-9.308,0.143,0.29,1.55e-06,0.197,0.231,80.209,pop
0.516,0.592,-5.465,0.0566,0.0247,0.0,0.181,0.271,82.05,pop
0.491,0.396,-6.929,0.0312,0.308,0.00018,0.116,0.144,115.377,rock
0.676,0.171,-17.476,0.0449,0.873,0.14,0.115,0.253,102.706,folk
0.676,0.171,-17.476,0.0449,0.873,0.14,0.115,0.253,102.706,rock
0.676,0.171,-17.476,0.0449,0.873,0.14,0.115,0.253,102.706,singer-songwriter
0.594,0.172,-21.534,0.0284,0.676,0.727,0.103,0.0719,113.106,rock
0.433,0.583,-6.922,0.0686,0.806,0.000643,0.0989,0.498,84.414,funk
0.433,0.583,-6.922,0.0686,0.806,0.000643,0.0989,0.498,84.414,rock
0.6,0.243,-17.085,0.0366,0.89,0.0022,0.249,0.468,110.535,folk
0.6,0.243,-17.085,0.0366,0.89,0.0022,0.249,0.468,110.535,rock
0.6,0.243,-17.085,0.0366,0.89,0.0022,0.249,0.468,110.535,singer-songwriter
0.445,0.913,-4.789,0.0434,0.0285,0.0,0.376,0.764,97.62,rock
0.58,0.682,-8.523,0.0332,0.0792,0.0316,0.161,0.774,77.53,rock
0.613,0.303,-14.629,0.0312,0.731,0.726,0.0945,0.423,110.146,folk
0.613,0.303,-14.629,0.0312,0.731,0.726,0.0945,0.423,110.146,rock
0.613,0.303,-14.629,0.0312,0.731,0.726,0.0945,0.423,110.146,singer-songwriter
0.637,0.107,-18.759,0.0349,0.911,0.00146,0.103,0.296,82.879,rock
0.371,0.344,-13.03,0.0327,0.162,0.217,0.103,0.578,81.959,folk
0.371,0.344,-13.03,0.0327,0.162,0.217,0.103,0.578,81.959,rock
0.482,0.754,-5.486,0.0538,0.579,0.227,0.11,0.301,121.418,rock
0.419,0.517,-9.368,0.0284,0.532,0.0251,0.0785,0.905,145.109,folk
0.419,0.517,-9.368,0.0284,0.532,0.0251,0.0785,0.905,145.109,rock
0.419,0.517,-9.368,0.0284,0.532,0.0251,0.0785,0.905,145.109,singer-songwriter
0.542,0.546,-9.927,0.0323,0.597,0.00382,0.111,0.344,74.797,folk
0.542,0.546,-9.927,0.0323,0.597,0.00382,0.111,0.344,74.797,rock
